,GroupId,SubgroupId,id,Departure,Arrival,Entrance,CheckinSum,nSubgroups,SubgroupSize,GroupSize,Thrill,Kiddie,Everybody,Pavilion,Beer Garden,Food,Shopping,Restroom,Lawn,Info,Arcade,First Aid,Stage,Show Hall,Thrill Time,Kiddie Time,Everybody Time,Pavilion Time,Beer Garden Time,Food Time,Shopping Time,Restroom Time,Lawn Time,Info Time,Arcade Time,First Aid Time,Stage Time,Show Hall Time,Entrance Time,Park Time
827,575,828,313835,2014-06-06 21:30:36,2014-06-06 08:54:48,1,367,1,2,2,6,3,3,0,3,5,9,0,1,0,0,0,0,1,0.6747222222222222,0.35527777777777775,0.305,0.0,1.2519444444444443,2.399722222222222,2.6141666666666667,0.0,0.6272222222222222,0,0.0,0.0,0.0,0.7011111111111111,0.012777777777777779,12.583888888888888
828,576,829,1207988,2014-06-06 21:19:19,2014-06-06 08:54:50,1,496,2,2,3,8,2,4,1,2,0,8,3,0,0,1,0,0,2,0.9575,0.21333333333333335,0.9836111111111111,0.13527777777777777,1.3233333333333335,0.0,2.9108333333333336,0.5655555555555555,0.0,0,0.7897222222222222,0.0,0.0,1.281111111111111,0.012222222222222221,12.395833333333334
829,576,830,1416116,2014-06-06 21:12:24,2014-06-06 08:54:50,1,933,2,1,3,21,0,7,3,0,2,5,4,2,0,0,0,1,1,1.8922222222222222,0.0,1.6336111111111111,0.6147222222222222,0.0,1.347222222222222,1.8897222222222223,0.5630555555555555,0.49472222222222223,0,0.0,0.0,1.359722222222222,0.8047222222222222,0.009722222222222222,12.283055555555556
830,577,831,726657,2014-06-06 22:34:31,2014-06-06 08:54:51,1,394,1,4,4,7,1,4,1,4,0,11,2,2,0,0,0,0,0,0.6244444444444445,0.06749999999999999,0.8891666666666667,0.3911111111111111,2.7119444444444443,0.0,4.467777777777778,0.27972222222222226,0.6055555555555556,0,0.0,0.0,0.0,0.0,0.015555555555555555,13.645555555555553
831,578,832,217701,2014-06-06 22:19:57,2014-06-06 08:54:55,1,463,2,3,4,3,2,2,0,5,2,8,0,1,0,1,0,1,1,0.43194444444444446,0.6738888888888889,0.17972222222222223,0.0,2.0830555555555557,1.9947222222222223,1.8086111111111112,0.0,0.5952777777777778,0,0.5161111111111111,0.0,1.2427777777777778,0.7025,0.01111111111111111,13.40611111111111
832,578,833,600044,2014-06-06 22:18:36,2014-06-06 08:54:55,1,1073,2,1,4,35,0,12,1,0,3,3,5,3,0,1,0,0,0,2.6286111111111112,0.0,1.97,0.2738888888888889,0.0,1.5819444444444446,1.4069444444444446,0.8558333333333333,0.9544444444444444,0,0.35638888888888887,0.0,0.0,0.0,0.008888888888888889,13.385833333333332
833,579,834,414954,2014-06-06 22:17:39,2014-06-06 08:54:58,1,720,2,3,7,27,0,7,0,0,3,4,4,0,0,0,0,0,0,3.3408333333333333,0.0,0.9,0.0,0.0,2.3169444444444447,2.0855555555555556,0.7758333333333333,0.0,0,0.0,0.0,0.0,0.0,0.009444444444444445,13.368611111111111
834,579,835,1087978,2014-06-06 22:33:18,2014-06-06 08:54:58,1,1231,2,4,7,45,0,4,2,0,1,0,2,1,0,2,0,1,1,5.364166666666667,0.0,0.33916666666666667,0.44666666666666666,0.0,0.3561111111111111,0.0,0.23972222222222223,0.17194444444444443,0,0.5283333333333333,0.0,1.2586111111111111,0.5858333333333333,0.008888888888888889,13.63
835,580,836,1883384,2014-06-06 20:06:09,2014-06-06 08:55:11,1,623,1,3,3,30,0,5,2,0,0,4,2,0,0,1,0,0,1,5.179166666666666,0.0,0.9063888888888889,0.5063888888888889,0.0,0.0,0.755,0.43083333333333335,0.0,0,0.6430555555555556,0.0,0.0,0.6252777777777777,0.008333333333333333,11.174444444444445
836,581,837,1081515,2014-06-06 22:26:38,2014-06-06 08:55:13,1,100,1,1,1,0,7,16,6,0,0,1,0,0,0,0,0,0,2,0.0,2.015277777777778,5.426944444444445,2.442222222222222,0.0,0.0,0.3263888888888889,0.0,0.0,0,0.0,0.0,0.0,0.5297222222222222,0.008055555555555555,13.515555555555554
837,582,838,1820773,2014-06-06 21:49:05,2014-06-06 08:55:23,1,545,1,5,5,9,3,1,0,0,0,10,2,2,0,0,0,0,1,0.7311111111111112,0.36333333333333334,0.11,0.0,0.0,0.0,4.501944444444445,0.37277777777777776,0.6286111111111111,0,0.0,0.0,0.0,1.0013888888888889,0.01388888888888889,12.881111111111112
838,583,839,683323,2014-06-06 22:15:36,2014-06-06 08:55:26,1,489,2,3,6,8,3,3,3,3,1,4,2,1,0,0,0,0,1,1.3169444444444445,0.3238888888888889,0.23,1.133888888888889,1.1866666666666668,0.8858333333333334,3.0005555555555556,0.38833333333333336,0.26861111111111113,0,0.0,0.0,0.0,0.685,0.01111111111111111,13.325
839,583,840,4828,2014-06-06 22:16:44,2014-06-06 08:55:26,1,832,2,3,6,19,0,12,2,0,2,6,2,2,0,0,1,0,0,2.644722222222222,0.0,1.6180555555555556,0.9722222222222222,0.0,0.9488888888888888,1.7894444444444444,0.7741666666666667,0.5158333333333334,0,0.0,0.5405555555555555,0.0,0.0,0.009722222222222222,13.345277777777776
840,584,841,410496,2014-06-06 21:30:11,2014-06-06 08:55:27,1,671,2,1,2,12,1,3,1,3,1,5,3,4,0,0,0,1,0,2.275,0.1938888888888889,0.295,0.34444444444444444,1.0538888888888889,0.7541666666666667,2.844444444444444,0.4936111111111111,1.1075000000000002,0,0.0,0.0,1.323888888888889,0.0,0.008333333333333333,12.570555555555556
841,584,842,107173,2014-06-06 21:32:03,2014-06-06 08:55:27,1,934,2,1,2,25,0,4,4,0,1,5,3,1,0,0,0,1,1,3.7447222222222223,0.0,0.38055555555555554,1.3325,0.0,0.22305555555555553,1.6905555555555556,0.6219444444444445,0.23472222222222222,0,0.0,0.0,1.381388888888889,0.7038888888888889,0.008333333333333333,12.601666666666668
842,585,843,1439498,2014-06-06 21:37:14,2014-06-06 08:55:27,1,757,1,2,2,14,2,3,2,1,2,10,1,1,0,1,0,0,1,1.478888888888889,0.7672222222222221,0.42083333333333334,0.9766666666666667,0.5180555555555555,0.7127777777777777,3.5391666666666666,0.15888888888888889,0.3788888888888889,0,0.24472222222222223,0.0,0.0,0.6011111111111112,0.008888888888888889,12.6875
843,586,844,476784,2014-06-06 20:27:00,2014-06-06 08:55:39,1,305,2,3,7,7,2,3,0,3,1,8,2,1,0,1,0,0,0,1.6030555555555557,0.7988888888888889,0.35444444444444445,0.0,0.9569444444444444,0.701388888888889,2.6266666666666665,0.4275,0.19722222222222224,0,0.5202777777777777,0.0,0.0,0.0,0.010555555555555556,11.511944444444445
844,586,845,565351,2014-06-06 22:36:56,2014-06-06 08:55:39,1,402,2,4,7,8,1,2,0,0,1,6,1,0,0,1,1,1,1,1.9466666666666665,0.09861111111111112,0.19916666666666666,0.0,0.0,0.9033333333333334,3.085,0.2002777777777778,0.0,0,1.1847222222222222,0.45777777777777773,1.2933333333333332,0.6463888888888889,0.011944444444444445,13.676111111111112
845,587,846,1701901,2014-06-06 20:39:55,2014-06-06 08:55:41,1,500,1,3,3,8,4,4,1,0,1,8,1,1,0,0,1,0,1,0.8752777777777777,0.49472222222222223,0.4088888888888889,0.5883333333333333,0.0,0.44055555555555553,2.2577777777777777,0.2802777777777778,0.28194444444444444,0,0.0,0.3086111111111111,0.0,0.5141666666666667,0.012777777777777779,11.724444444444444
846,588,847,1001822,2014-06-06 20:45:05,2014-06-06 08:55:42,1,548,1,3,3,6,2,3,1,0,0,4,2,2,0,1,0,1,1,0.48000000000000004,0.16833333333333333,0.29194444444444445,0.5680555555555556,0.0,0.0,3.2619444444444445,0.3025,0.9497222222222222,0,0.1725,0.0,1.2458333333333333,0.7941666666666667,0.01583333333333333,11.807222222222222
847,589,848,1618639,2014-06-06 13:14:54,2014-06-06 08:55:45,1,552,1,1,1,14,0,1,0,0,1,0,1,1,0,0,0,0,1,1.3475,0.0,0.1522222222222222,0.0,0.0,0.6036111111111111,0.0,0.11583333333333333,0.4,0,0.0,0.0,0.0,0.6288888888888889,0.011666666666666665,4.307499999999999
848,590,849,629048,2014-06-06 20:47:28,2014-06-06 08:55:54,1,358,1,4,4,2,1,3,1,0,0,3,1,0,0,2,0,2,0,0.15444444444444447,0.0811111111111111,0.9877777777777778,0.5805555555555556,0.0,0.0,0.8683333333333334,0.12361111111111112,0.0,0,0.35444444444444445,0.0,6.155277777777778,0.0,0.013333333333333334,11.846111111111112
849,591,850,1049333,2014-06-06 22:35:38,2014-06-06 08:55:57,1,547,1,3,3,11,4,4,0,0,0,14,2,1,0,1,0,0,0,0.8644444444444445,0.6024999999999999,0.47250000000000003,0.0,0.0,0.0,6.641388888888889,0.45944444444444443,0.45805555555555555,0,0.32805555555555554,0.0,0.0,0.0,0.010833333333333334,13.650555555555554
850,592,851,1235058,2014-06-06 20:36:28,2014-06-06 08:56:13,1,590,2,2,7,9,3,3,2,5,0,8,0,3,0,0,0,0,1,0.9205555555555556,0.2816666666666666,0.3847222222222222,0.9144444444444445,2.3655555555555554,0.0,2.2844444444444445,0.0,0.7058333333333333,0,0.0,0.0,0.0,0.8727777777777778,0.008888888888888889,11.661944444444444
851,592,852,1174742,2014-06-06 20:36:24,2014-06-06 08:56:13,1,802,2,5,7,26,0,7,3,0,4,2,1,0,0,1,0,0,0,2.4716666666666667,0.0,1.0855555555555556,0.3819444444444445,0.0,2.106111111111111,0.9986111111111111,0.21583333333333332,0.0,0,0.34388888888888886,0.0,0.0,0.0,0.009166666666666667,11.660555555555554
852,593,853,606198,2014-06-06 22:22:18,2014-06-06 08:56:14,1,468,2,2,5,5,2,5,0,1,2,4,1,2,0,1,0,0,1,2.7788888888888885,0.24250000000000002,0.5538888888888889,0.0,0.7227777777777777,1.2233333333333334,2.9152777777777774,0.22444444444444445,1.0975,0,0.6541666666666667,0.0,0.0,0.6791666666666667,0.010277777777777778,13.424166666666666
853,593,854,286746,2014-06-06 22:19:35,2014-06-06 08:56:14,1,1048,2,3,5,20,0,5,3,0,3,4,3,0,0,0,0,1,4,2.7563888888888886,0.0,0.8222222222222223,0.6619444444444444,0.0,1.3494444444444444,0.9405555555555555,0.586111111111111,0.0,0,0.0,0.0,1.2497222222222222,2.6425,0.01138888888888889,13.377777777777778
854,594,855,1191555,2014-06-06 20:17:32,2014-06-06 08:56:22,1,706,1,2,2,13,4,5,0,3,4,1,1,3,0,0,0,0,0,1.431111111111111,0.33722222222222226,0.8258333333333333,0.0,1.281388888888889,1.916111111111111,0.4711111111111111,0.20166666666666666,0.6286111111111111,0,0.0,0.0,0.0,0.0,0.011944444444444445,11.340833333333334
855,595,856,1362332,2014-06-06 22:18:17,2014-06-06 08:56:24,1,551,1,2,2,9,2,9,0,6,1,6,2,2,0,0,0,0,0,0.8144444444444444,0.15888888888888889,1.0438888888888889,0.0,4.480833333333334,0.49416666666666664,2.3188888888888886,0.6919444444444445,0.8475,0,0.0,0.0,0.0,0.0,0.009722222222222222,13.354999999999999
856,596,857,1689641,2014-06-06 20:44:44,2014-06-06 08:56:44,1,525,1,2,2,5,2,3,1,5,0,3,2,2,0,1,0,0,2,0.29416666666666663,0.16916666666666666,0.3636111111111111,0.5080555555555556,2.906944444444444,0.0,1.278888888888889,0.22944444444444445,0.9922222222222222,0,0.2575,0.0,0.0,1.5702777777777779,0.01,11.790000000000001
857,597,858,1670069,2014-06-06 20:36:28,2014-06-06 08:56:45,1,397,1,5,5,7,3,1,2,0,1,6,1,0,0,1,0,0,1,0.8583333333333333,0.4086111111111111,0.5786111111111112,0.7172222222222222,0.0,0.8627777777777778,3.3047222222222223,0.13083333333333333,0.0,0,0.5322222222222223,0.0,0.0,0.8730555555555556,0.014722222222222222,11.647222222222224
858,598,859,347770,2014-06-06 22:24:31,2014-06-06 08:56:46,1,598,1,4,4,9,4,4,1,0,0,8,1,2,0,1,0,0,1,1.238611111111111,0.405,1.0841666666666667,0.1322222222222222,0.0,0.0,3.4433333333333334,0.2411111111111111,1.0308333333333333,0,0.11694444444444445,0.0,0.0,0.8186111111111111,0.01388888888888889,13.448611111111111
859,599,860,410025,2014-06-06 22:20:16,2014-06-06 08:56:47,1,500,8,1,67,8,6,5,1,1,8,2,2,1,0,0,0,0,0,0.5172222222222222,1.3805555555555555,0.8288888888888889,0.3269444444444444,0.7288888888888889,4.133611111111112,0.8977777777777778,0.45416666666666666,0.5275,0,0.0,0.0,0.0,0.0,0.020833333333333332,13.370555555555555
860,599,861,1042152,2014-06-06 22:20:16,2014-06-06 08:56:47,1,527,8,9,67,8,6,6,1,1,8,2,2,1,0,0,0,0,0,0.5186111111111111,1.381388888888889,0.8288888888888889,0.3272222222222222,0.7288888888888889,4.134166666666667,0.8977777777777778,0.4538888888888889,0.5280555555555556,0,0.0,0.0,0.0,0.0,0.021111111111111112,13.370277777777778
861,599,862,1372177,2014-06-06 22:19:41,2014-06-06 08:56:47,1,531,8,9,67,9,5,7,0,0,2,10,3,0,0,0,0,0,1,2.0702777777777777,0.6225,1.3316666666666668,0.0,0.0,1.2541666666666667,3.7675,0.6305555555555556,0.0,0,0.0,0.0,0.0,0.7413888888888889,0.028333333333333332,13.353333333333332
862,599,863,1305795,2014-06-06 22:19:11,2014-06-06 08:56:47,1,656,8,10,67,8,2,7,1,0,1,11,1,0,0,1,0,0,3,1.0755555555555556,0.3005555555555556,0.7369444444444445,0.45805555555555555,0.0,0.9286111111111112,3.065833333333333,0.2847222222222222,0.0,0,0.25027777777777777,0.0,0.0,2.4094444444444445,0.016944444444444443,13.356388888888889
863,599,864,1366676,2014-06-06 22:22:09,2014-06-06 08:56:47,1,678,8,9,67,18,0,6,2,0,1,6,3,1,0,2,0,1,0,2.2733333333333334,0.0,0.9008333333333333,0.995,0.0,0.8722222222222222,1.3483333333333334,0.5313888888888889,0.4072222222222222,0,0.765,0.0,1.1708333333333334,0.0,0.03194444444444445,13.390833333333333
864,599,865,1336623,2014-06-06 22:18:59,2014-06-06 08:56:47,1,710,8,10,67,9,6,9,1,0,2,11,2,2,0,1,0,0,0,0.7388888888888889,0.6797222222222222,1.1875,0.5647222222222222,0.0,1.1447222222222222,4.004444444444444,0.24805555555555556,0.6683333333333333,0,0.34194444444444444,0.0,0.0,0.0,0.03611111111111111,13.33388888888889
865,599,866,1329291,2014-06-06 22:20:11,2014-06-06 08:56:47,1,739,8,10,67,10,3,5,1,0,1,5,1,4,0,1,0,1,1,1.7405555555555556,0.8069444444444444,0.7991666666666667,0.3244444444444444,0.0,0.7330555555555556,1.9486111111111113,0.17916666666666667,1.4477777777777776,0,0.6205555555555555,0.0,1.2158333333333333,0.8752777777777777,0.011666666666666665,13.378333333333332
866,599,867,1314084,2014-06-06 22:22:09,2014-06-06 08:56:47,1,741,8,9,67,7,5,8,0,0,2,9,2,4,0,0,0,0,0,1.4230555555555557,0.7813888888888889,1.3108333333333335,0.0,0.0,1.590277777777778,2.810277777777778,0.5194444444444445,0.986111111111111,0,0.0,0.0,0.0,0.0,0.024722222222222222,13.398055555555556
867,600,868,439584,2014-06-06 13:15:56,2014-06-06 08:56:49,1,100,1,1,1,0,0,6,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,2.3125,0.39694444444444443,0.0,0.0,0.39194444444444443,0.0,0.0,0,0.0,0.0,0.0,0.2816666666666666,0.035555555555555556,4.283055555555555
868,601,869,1258137,2014-06-06 20:07:50,2014-06-06 08:56:55,1,449,1,3,3,2,5,1,2,1,1,7,0,2,0,1,0,1,0,0.15972222222222224,1.2472222222222222,0.15638888888888888,1.0905555555555557,0.5030555555555556,0.5097222222222222,2.9594444444444443,0.0,0.9702777777777778,0,0.29222222222222227,0.0,1.2052777777777777,0.0,0.03916666666666667,11.142777777777777
869,602,870,1862792,2014-06-06 22:55:46,2014-06-06 08:57:00,1,585,1,3,3,15,3,2,1,0,0,9,3,1,0,3,0,0,0,2.6036111111111113,0.6086111111111111,0.16916666666666666,0.49,0.0,0.0,3.1791666666666667,0.6155555555555555,0.39694444444444443,0,1.1830555555555555,0.0,0.0,0.0,0.01361111111111111,13.965833333333334
870,603,871,522186,2014-06-06 20:20:47,2014-06-06 08:57:05,1,430,1,2,2,4,2,2,1,0,1,9,2,1,0,0,0,0,1,1.0627777777777778,0.19,0.1497222222222222,0.5066666666666666,0.0,0.1947222222222222,5.086388888888889,0.5091666666666667,0.3525,0,0.0,0.0,0.0,0.9766666666666667,0.012222222222222221,11.382777777777779
871,604,872,535529,2014-06-06 20:51:59,2014-06-06 08:57:08,1,516,1,5,5,6,2,2,0,0,4,3,2,3,0,0,0,1,0,0.7274999999999999,0.7538888888888889,0.19194444444444445,0.0,0.0,3.165,1.4883333333333333,0.3286111111111111,0.9325,0,0.0,0.0,1.2466666666666666,0.0,0.012222222222222221,11.901944444444444
872,605,873,1687029,2014-06-06 22:27:23,2014-06-06 08:57:16,1,497,1,3,3,4,4,5,0,0,0,10,6,2,0,0,0,1,0,0.9397222222222222,0.4469444444444444,0.5397222222222222,0.0,0.0,0.0,3.900277777777778,1.1775,0.9097222222222222,0,0.0,0.0,1.0044444444444445,0.0,0.014166666666666666,13.487777777777778
873,606,874,1008236,2014-06-06 22:42:59,2014-06-06 08:57:18,1,350,1,3,3,3,2,3,0,4,5,2,1,1,0,0,0,1,0,0.986111111111111,0.15388888888888888,0.26694444444444443,0.0,2.906944444444444,4.365833333333333,0.5677777777777778,0.1311111111111111,0.5180555555555555,0,0.0,0.0,1.1602777777777777,0.0,0.012222222222222221,13.749166666666666
874,607,875,171536,2014-06-06 21:33:47,2014-06-06 08:57:27,1,677,1,2,2,9,7,8,1,0,1,8,2,1,0,0,0,0,1,1.6641666666666666,0.8105555555555556,1.0038888888888888,0.1627777777777778,0.0,0.7955555555555556,2.732222222222222,0.47305555555555556,0.33249999999999996,0,0.0,0.0,0.0,0.7697222222222222,0.03111111111111111,12.574444444444445
875,608,876,1243677,2014-06-06 22:18:02,2014-06-06 08:57:33,1,608,1,3,3,5,3,3,1,0,1,8,1,3,0,1,0,0,1,2.330833333333333,0.24305555555555555,0.3097222222222222,0.27166666666666667,0.0,0.9130555555555555,3.402222222222222,0.2461111111111111,0.39333333333333337,0,0.6116666666666667,0.0,0.0,0.9194444444444444,0.029166666666666667,13.312222222222223
876,609,877,231643,2014-06-06 21:23:37,2014-06-06 08:57:37,1,481,2,2,7,9,3,4,2,6,0,6,4,2,0,0,0,0,0,1.2072222222222222,0.31027777777777776,0.49972222222222223,0.8572222222222222,3.2191666666666667,0.0,1.8155555555555556,0.8847222222222223,0.40611111111111114,0,0.0,0.0,0.0,0.0,0.03166666666666666,12.401666666666667
877,609,878,1346096,2014-06-06 21:18:20,2014-06-06 08:57:37,1,978,2,5,7,24,0,6,1,0,3,1,1,1,0,1,0,0,1,4.354722222222223,0.0,0.8666666666666667,0.37416666666666665,0.0,1.3575000000000002,0.27194444444444443,0.535,0.2752777777777778,0,0.30944444444444447,0.0,0.0,0.7772222222222223,0.030833333333333334,12.314444444444444
878,610,879,1448673,2014-06-06 21:18:42,2014-06-06 08:57:38,1,368,3,5,11,8,1,1,2,0,1,5,3,0,0,2,0,1,1,1.0344444444444445,0.10055555555555555,0.051666666666666666,0.673611111111111,0.0,0.445,1.6075000000000002,0.6913888888888889,0.0,0,1.2855555555555556,0.0,1.0977777777777777,0.6805555555555556,0.037222222222222226,12.31388888888889
879,610,880,1931368,2014-06-06 21:11:36,2014-06-06 08:57:38,1,576,3,2,11,9,6,5,0,3,2,5,1,2,0,1,0,0,0,0.8230555555555555,0.7033333333333334,0.5547222222222222,0.0,2.15,1.152777777777778,2.6775,0.1225,0.9291666666666667,0,0.45805555555555555,0.0,0.0,0.0,0.03138888888888889,12.20138888888889
880,610,881,1525103,2014-06-06 21:17:41,2014-06-06 08:57:38,1,694,3,4,11,17,0,9,3,1,3,2,2,2,0,0,0,1,0,1.347222222222222,0.0,1.0625,0.8558333333333333,0.12861111111111112,1.7958333333333334,1.143611111111111,0.3611111111111111,0.538888888888889,0,0.0,0.0,1.3252777777777778,0.0,0.03138888888888889,12.302777777777777
881,611,882,227163,2014-06-06 20:21:24,2014-06-06 08:57:40,1,308,2,3,7,8,2,1,0,4,2,4,2,1,0,2,0,0,1,1.0608333333333333,0.5883333333333333,0.0925,0.0,2.7369444444444446,1.3755555555555554,0.8366666666666667,0.47250000000000003,0.6066666666666667,0,0.7544444444444445,0.0,0.0,0.9966666666666666,0.009722222222222222,11.385833333333332
882,611,883,162509,2014-06-06 20:23:51,2014-06-06 08:57:40,1,545,2,4,7,19,0,4,2,0,3,4,1,1,0,1,0,1,0,2.2894444444444444,0.0,0.7572222222222221,0.6977777777777778,0.0,1.2786111111111111,0.87,0.26166666666666666,0.6244444444444445,0,0.14777777777777779,0.0,1.0947222222222224,0.0,0.009444444444444445,11.426944444444445
883,612,884,1133806,2014-06-06 20:36:04,2014-06-06 08:57:41,3,507,1,4,4,14,5,2,2,0,4,2,0,1,0,0,0,0,0,1.7502777777777778,0.5536111111111112,0.2138888888888889,0.6513888888888889,0.0,1.6802777777777778,0.6141666666666666,0.0,0.43166666666666664,0,0.0,0.0,0.0,0.0,2.0669444444444443,9.572777777777777
884,613,885,1385812,2014-06-06 21:42:32,2014-06-06 08:57:49,1,375,1,2,2,3,4,2,1,4,3,4,0,0,0,0,0,1,1,0.19527777777777777,1.031111111111111,0.24805555555555556,0.45944444444444443,2.222777777777778,2.673611111111111,1.1638888888888888,0.0,0.0,0,0.0,0.0,1.4411111111111112,0.7094444444444445,0.012777777777777779,12.7325
885,614,886,317411,2014-06-06 21:18:53,2014-06-06 08:57:52,1,292,1,3,3,1,1,3,1,2,3,6,3,1,0,1,0,0,0,0.6997222222222222,0.47333333333333333,0.2966666666666667,0.6269444444444444,1.4233333333333333,2.544722222222222,2.417222222222222,0.5311111111111111,0.5950000000000001,0,0.2594444444444444,0.0,0.0,0.0,0.032777777777777774,12.3175
886,615,887,2060916,2014-06-06 22:12:45,2014-06-06 08:58:01,1,612,1,3,3,9,3,3,0,3,0,8,0,2,0,1,0,1,1,1.98,0.34555555555555556,0.2708333333333333,0.0,1.768611111111111,0.0,3.146666666666667,0.0,0.6241666666666668,0,0.4747222222222222,0.0,1.201111111111111,0.04,0.029722222222222223,13.215833333333334
887,616,888,1156947,2014-06-06 22:28:47,2014-06-06 08:58:02,1,246,2,1,3,6,3,3,0,4,5,6,1,0,0,1,0,0,0,0.44333333333333336,0.7930555555555556,0.3119444444444444,0.0,2.4419444444444447,3.486388888888889,1.7538888888888888,0.2313888888888889,0.0,0,0.5683333333333334,0.0,0.0,0.0,0.013333333333333334,13.499166666666666
888,616,889,1846978,2014-06-06 22:24:15,2014-06-06 08:58:02,1,825,2,2,3,25,0,7,4,0,2,2,3,0,0,0,0,1,0,2.729444444444445,0.0,1.2950000000000002,1.6347222222222222,0.0,1.7616666666666667,0.8197222222222221,0.6769444444444445,0.0,0,0.0,0.0,1.1708333333333334,0.0,0.01111111111111111,13.425833333333333
889,617,890,1086053,2014-06-06 22:29:29,2014-06-06 08:58:23,1,548,1,2,2,7,4,2,3,3,3,4,3,1,0,2,0,0,0,1.6488888888888888,0.5516666666666666,0.1913888888888889,0.7899999999999999,1.9925,1.5991666666666666,1.2069444444444446,0.5758333333333333,0.5933333333333334,0,0.8216666666666667,0.0,0.0,0.0,0.028333333333333332,13.49
890,618,891,872429,2014-06-06 22:53:30,2014-06-06 08:58:34,1,868,1,4,4,8,4,4,2,0,0,9,1,2,0,1,0,1,0,0.9772222222222222,0.43444444444444447,0.44416666666666665,0.3858333333333333,0.0,0.0,3.8941666666666666,0.13555555555555554,0.8233333333333334,0,0.29250000000000004,0.0,1.1958333333333333,0.0,0.015000000000000001,13.900555555555554
891,619,892,609983,2014-06-06 22:22:25,2014-06-06 08:58:43,1,450,1,2,2,14,3,4,0,5,2,6,3,0,0,1,1,0,0,1.136388888888889,0.2936111111111111,0.5022222222222222,0.0,3.338888888888889,0.7555555555555556,2.078611111111111,0.5697222222222221,0.0,0,0.3458333333333333,0.3983333333333333,0.0,0.0,0.021666666666666667,13.373333333333335
892,620,893,1685871,2014-06-06 21:37:12,2014-06-06 08:58:49,1,335,2,2,7,6,1,4,1,0,0,9,0,1,0,2,0,0,0,0.4313888888888889,0.10250000000000001,0.8575,0.42833333333333334,0.0,0.0,6.492500000000001,0.0,0.11111111111111112,0,0.48638888888888887,0.0,0.0,0.0,0.01361111111111111,12.626111111111111
893,620,894,2042186,2014-06-06 21:42:01,2014-06-06 08:58:49,1,494,2,5,7,6,2,5,0,0,1,10,0,1,0,1,0,0,2,0.8691666666666666,0.2075,0.5636111111111112,0.0,0.0,0.6477777777777778,3.8344444444444443,0.0,0.13416666666666668,0,0.37305555555555553,0.0,0.0,1.4330555555555555,0.01361111111111111,12.70638888888889
894,621,895,255331,2014-06-06 21:11:21,2014-06-06 08:58:54,1,542,1,3,3,12,2,4,1,0,0,9,0,0,0,1,0,0,1,1.1841666666666666,0.4375,0.32749999999999996,0.28611111111111115,0.0,0.0,3.769722222222222,0.0,0.0,0,0.5122222222222222,0.0,0.0,0.9299999999999999,0.02138888888888889,12.186111111111112
895,622,896,1576452,2014-06-06 13:11:17,2014-06-06 08:58:59,1,245,1,1,1,10,0,1,0,0,1,1,0,0,0,0,0,0,0,1.6502777777777777,0.0,0.025833333333333333,0.0,0.0,0.9680555555555556,0.6286111111111111,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0077777777777777776,4.197222222222222
896,623,897,832725,2014-06-06 22:44:10,2014-06-06 08:59:03,1,495,1,3,3,8,1,3,2,0,3,11,0,1,0,2,0,1,0,1.208611111111111,0.4930555555555555,0.2125,0.6575000000000001,0.0,1.5086111111111111,3.539722222222222,0.0,0.3972222222222222,0,0.2791666666666667,0.0,1.1094444444444445,0.0,0.01388888888888889,13.738055555555555
897,624,898,89618,2014-06-06 22:31:33,2014-06-06 08:59:08,1,477,1,2,2,8,2,2,0,3,6,2,0,3,0,0,0,1,0,1.8025,0.18666666666666665,0.22805555555555557,0.0,1.1666666666666667,3.69,0.5169444444444444,0.0,1.1900000000000002,0,0.0,0.0,1.293611111111111,0.0,0.011666666666666665,13.528611111111111
898,625,899,1809420,2014-06-06 13:20:00,2014-06-06 08:59:16,1,340,1,1,1,8,0,0,0,0,1,1,0,3,0,0,0,0,0,1.4963888888888888,0.0,0.0,0.0,0.0,0.5033333333333333,0.5536111111111112,0.0,0.9825,0,0.0,0.0,0.0,0.0,0.011944444444444445,4.333611111111111
899,626,900,67063,2014-06-06 21:32:40,2014-06-06 08:59:21,1,453,2,1,5,7,4,3,0,4,1,4,4,2,0,0,0,0,1,0.5924999999999999,0.8122222222222223,1.2422222222222221,0.0,2.853333333333333,0.7841666666666666,1.3941666666666668,0.7538888888888889,0.3619444444444444,0,0.0,0.0,0.0,0.7344444444444445,0.016388888888888887,12.53888888888889
900,626,901,1412224,2014-06-06 21:31:05,2014-06-06 08:59:21,1,923,2,4,5,24,0,9,2,0,2,4,2,1,0,0,0,1,2,2.3905555555555558,0.0,0.9441666666666666,0.4697222222222222,0.0,1.166111111111111,1.035,0.2983333333333333,0.24138888888888888,0,0.0,0.0,1.3169444444444445,0.9536111111111112,0.014722222222222222,12.514166666666668
901,627,902,1461327,2014-06-06 22:37:27,2014-06-06 08:59:26,3,1198,1,4,4,24,7,6,4,0,1,1,0,1,0,0,0,0,1,4.021388888888889,1.0708333333333333,0.5605555555555556,1.026388888888889,0.0,0.5,0.18666666666666665,0.0,0.5338888888888889,0,0.0,0.0,0.0,0.5355555555555556,1.9616666666666667,11.671944444444446
